item_no,tran_date,type,reference,line,vote_no,grn_qty,grn_value,issue_qty,issue_value,average_pr,var_percent,description,date_from,date_to,store,source_file
273236,2023-11-01,ISS,140865,2,0603PRMRCZZHO,,,273236.0,20231101.0,2.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2023-11-07,ISS,143859,4,0603PRMRCZZHO,,,273236.0,20231107.0,4.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2023-12-11,ISS,135845,7,0603ELMRCZZHO,,,273236.0,20231211.0,7.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2023-12-11,ISS,143713,2,0603PRMRCZZHO,,,273236.0,20231211.0,2.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2023-12-11,ISS,128968,3,0603PRMRCZZHO,,,273236.0,20231211.0,3.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2023-12-11,ISS,013660,3,0603PRMRCZZWM,,,273236.0,20231211.0,3.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2023-12-11,ISS,141853,2,0603PRMRCZZWM,,,273236.0,20231211.0,2.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2023-12-21,ISS,143807,4,0603PRMRCZZHO,,,273236.0,20231221.0,4.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2023-12-21,ISS,133567,7,0603FPMRCZZWM,,,273236.0,20231221.0,7.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2023-12-22,ISS,128974,5,0603PRMRCZZWM,,,273236.0,20231222.0,5.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-01-09,ISS,139687,2,0603PRMRCZZWM,,,273236.0,20240109.0,2.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-01-09,ISS,141854,3,0603PRMRCZZWM,,,273236.0,20240109.0,3.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-01-26,ISS,139612,1,0603PRMRCZZWM,,,273236.0,20240126.0,1.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-01-26,ISS,013663,3,0603PRMRCZZWM,,,273236.0,20240126.0,3.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-01-26,ISS,140028.,1,0603ELMRCZZHO,,,273236.0,20240126.0,1.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-02-08,ISS,109347,2,0603PRMRCZZHO,,,273236.0,20240208.0,2.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-02-09,ISS,143813,3,0603PRMRCZZHO,,,273236.0,20240209.0,3.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-02-09,ISS,109348,4,0603PRMRCZZHO,,,273236.0,20240209.0,4.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-02-09,ISS,130675,4,0603WWMRCZZWM,,,273236.0,20240209.0,4.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-02-09,ISS,141857,3,0603PRMRCZZWM,,,273236.0,20240209.0,3.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-02-09,ISS,128986,6,0603PRMRCZZWM,,,273236.0,20240209.0,6.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-03-28,ISS,123623,3,0603PRMRCZZHO,,,273236.0,20240328.0,3.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-11,ISS,092715,1,0603PRMRCZZHO,,,273236.0,20240411.0,1.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-11,ISS,123619,4,0603PRMRCZZHO,,,273236.0,20240411.0,4.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-11,ISS,139614,5,0603PRMRCZZWM,,,273236.0,20240411.0,5.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-12,ISS,132608,4,0603PRMRCZZHO,,,273236.0,20240412.0,4.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-12,ISS,142055,2,0603PRMRCZZWM,,,273236.0,20240412.0,2.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-12,ISS,143097,1,0603PRMRCZZWM,,,273236.0,20240412.0,1.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-12,ISS,143715,13,0603PRMRCZZHO,,,273236.0,20240412.0,13.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-12,ISS,144207,2,0600PRMRCZZWM,,,273236.0,20240412.0,2.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-12,ISS,128983,1,0603PRMRCZZWM,,,273236.0,20240412.0,1.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-12,ISS,128491,4,0603PRMRCZZHO,,,273236.0,20240412.0,4.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-12,ISS,128997,1,0603PRMRCZZWM,,,273236.0,20240412.0,1.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-12,ISS,130680,3,0603WWMRCZZWM,,,273236.0,20240412.0,3.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-12,ISS,128994,9,0603PRMRCZZWM,,,273236.0,20240412.0,9.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-12,ISS,125628,1,0603PRMRCZZWM,,,273236.0,20240412.0,1.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-15,ISS,148929,5,0603PRMRCZZWM,,,273236.0,20240415.0,5.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-15,ISS,139690,2,0603PRMRCZZWM,,,273236.0,20240415.0,2.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-19,ISS,129622,4,0603WAMRCZZWM,,,273236.0,20240419.0,4.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-19,ISS,129633,1,0603WAMRCZZHO,,,273236.0,20240419.0,1.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-19,ISS,128992,2,0603PRMRCZZHO,,,273236.0,20240419.0,2.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-19,ISS,148931,2,0603PRMRCZZWM,,,273236.0,20240419.0,2.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-19,ISS,145223,4,0603WWMRCZZWM,,,273236.0,20240419.0,4.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-19,ISS,131092,4,0603PRMRCZZHO,,,273236.0,20240419.0,4.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-19,ISS,145401,10,0603WAMRCZZHO,,,273236.0,20240419.0,10.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-24,ISS,143828,1,0603PRMRCZZHO,,,273236.0,20240424.0,1.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-24,ISS,092718,1,0603PRMRCZZHO,,,273236.0,20240424.0,1.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-04-25,ISS,145225,8,0603WWMRCZZWM,,,273236.0,20240425.0,8.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-05-21,ISS,143152,3,0603PRMRCZZWM,,,273236.0,20240521.0,3.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-05-21,ISS,129005,1,0603PRMRCZZWM,,,273236.0,20240521.0,1.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-05-21,ISS,099414,2,0603WSMRCZZWM,,,273236.0,20240521.0,2.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-05-21,ISS,129009,8,0603PRMRCZZWM,,,273236.0,20240521.0,8.0,100.0,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-05-21,Carried Forward,,,,273236.0,20240521.0,,,,,LIQUID,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
273236,2024-05-21,Carried Forward,,,,273236.0,20240521.0,,,,,LIQUID,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
273422,2022-08-11,Brought Forward,,,,273422.0,20220811.0,,,,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-08-11,GRN,00026299,11904.00,"61,380.00",,,273422.0,20220811.0,11904.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-08-18,ISS,090453,7,0603WSMRCZZWM,,,273422.0,20220818.0,7.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-08-18,ISS,123789,1,0603FPMRCZZWM,,,273422.0,20220818.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-08-18,ISS,128831,1,0603PRMRCZZHO,,,273422.0,20220818.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-08-18,ISS,136575,1,0603WWMRCZZWM,,,273422.0,20220818.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-08-18,ISS,020248,5,0603PRMRCZZWM,,,273422.0,20220818.0,5.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-08-18,ISS,130401,7,0603PRMRCZZHO,,,273422.0,20220818.0,7.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-08-18,ISS,131081,1,0603PRMRCZZHO,,,273422.0,20220818.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-08-18,ISS,131777,1,0603PRMRCZZWM,,,273422.0,20220818.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-08-18,ISS,115319,4,0603PRMRCZZWM,,,273422.0,20220818.0,4.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-08-22,ISS,124293,5,0603PRMRCZZWM,,,273422.0,20220822.0,5.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-08-22,ISS,132930,1,0602ELP90ZZWM,,,273422.0,20220822.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-08-23,ISS,132587,8,0603WWMRCZZWM,,,273422.0,20220823.0,8.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-08-23,ISS,133722,1,0603PRMRCZZHO,,,273422.0,20220823.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-08-24,ISS,108264,1,0603PRMRCZZHO,,,273422.0,20220824.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-08-31,GRN,00026437,12096.00,"62,370.00",,,273422.0,20220831.0,12096.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-09-07,ISS,57645,7,0603PRMRCZZWM,,,273422.0,20220907.0,7.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-09-07,ISS,128844,13,0603PRMRCZZWM,,,273422.0,20220907.0,13.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-09-08,ISS,131779,1,0603PRMRCZZWM,,,273422.0,20220908.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-09-08,ISS,110585,3,0603WWMRCZZWM,,,273422.0,20220908.0,3.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-09-12,ISS,022436,1,0603PRMRCZZHO,,,273422.0,20220912.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-09-12,ISS,108889,9,0603PRMRCZZWM,,,273422.0,20220912.0,9.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-09-12,ISS,137466,2,0603WWMRCZZWM,,,273422.0,20220912.0,2.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-09-12,ISS,128846,3,0603PRMRCZZWM,,,273422.0,20220912.0,3.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-10-03,ISS,109339,1,0603PRMRCZZHO,,,273422.0,20221003.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-10-03,ISS,136576,4,0603WWMRCZZWM,,,273422.0,20221003.0,4.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-10-03,ISS,131082,7,0603PRMRCZZHO,,,273422.0,20221003.0,7.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-10-03,ISS,132591,3,0603WWMRCZZWM,,,273422.0,20221003.0,3.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-10-03,ISS,140667,6,0603ELMRCZZHO,,,273422.0,20221003.0,6.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-10-11,ISS,101701,1,0603PRMRCZZWM,,,273422.0,20221011.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-10-11,ISS,115136,1,0603PRMRCZZWM,,,273422.0,20221011.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-10-20,GRN,00026879,24000.00,"123,750.00",,,273422.0,20221020.0,24000.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-10-24,ISS,138752,2,0603PRMRCZZHO,,,273422.0,20221024.0,2.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-10-24,ISS,136581,2,0603WWMRCZZWM,,,273422.0,20221024.0,2.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-10-24,ISS,138671,1,0603PRMRCZZHO,,,273422.0,20221024.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-10-24,ISS,57648,1,0603PRMRCZZWM,,,273422.0,20221024.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-10-24,ISS,128859,4,0603PRMRCZZHO,,,273422.0,20221024.0,4.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-10-24,ISS,133729,1,0603PRMRCZZHO,,,273422.0,20221024.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-10-27,ISS,115319.,1,0603PRMRCZZWM,,,273422.0,20221027.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-10-27,ISS,136854.,1,0603PRMRCZZHO,,,273422.0,20221027.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-10-27,ISS,137170.,1,0603WAMRCZZWM,,,273422.0,20221027.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-10-27,ISS,124293.,1,0603PRMRCZZWM,,,273422.0,20221027.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-10-27,ISS,128831.,1,0603PRMRCZZHO,,,273422.0,20221027.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-11-01,ISS,133614,1,0603FPMRCZZWM,,,273422.0,20221101.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-11-03,ISS,139652,6,0603PRMRCZZWM,,,273422.0,20221103.0,6.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-11-04,RND,00000000000122,5470PRMRCZZWM,.02,,,273422.0,20221104.0,5470.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-11-08,ISS,131083,6,0603PRMRCZZHO,,,273422.0,20221108.0,6.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-11-09,ISS,126070,5,0603PRMRCZZWM,,,273422.0,20221109.0,5.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-11-21,ISS,138675,1,4510PRMRCZZHO,,,273422.0,20221121.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-11-21,ISS,128871,1,0603PRMRCZZHO,,,273422.0,20221121.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-11-21,ISS,143402,1,0603PRMRCZZWM,,,273422.0,20221121.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-12-01,ISS,123797,1,0603FPMRCZZWM,,,273422.0,20221201.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-12-01,ISS,142104,10,0603PRMRCZZWM,,,273422.0,20221201.0,10.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2022-12-01,ISS,124298,5,0603PRMRCZZWM,,,273422.0,20221201.0,5.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-01-09,ISS,128878,1,0603PRMRCZZHO,,,273422.0,20230109.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-01-10,ISS,101704,1,0603PRMRCZZWM,,,273422.0,20230110.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-01-10,ISS,132415,9,0603PRMRCZZHO,,,273422.0,20230110.0,9.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-01-10,ISS,136582,1,0603WWMRCZZWM,,,273422.0,20230110.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-01-10,ISS,139654,1,0603PRMRCZZWM,,,273422.0,20230110.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-01-16,ISS,14890,6,0603PRMRCZZWM,,,273422.0,20230116.0,6.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-01-16,ISS,087296,4,0603PRMRCZZWM,,,273422.0,20230116.0,4.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-01-16,ISS,115323,6,0602PRQ33ZZWM,,,273422.0,20230116.0,6.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-01-16,ISS,130546,1,0603WWMRCZZWM,,,273422.0,20230116.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-01-16,ISS,137470,4,0603WWMRCZZWM,,,273422.0,20230116.0,4.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-01-16,ISS,125936,3,0603WWMRCZZWM,,,273422.0,20230116.0,3.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-01-17,ISS,132595,4,0603WWMRCZZWM,,,273422.0,20230117.0,4.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-01-19,ISS,128485,1,0603PRMRCZZHO,,,273422.0,20230119.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-01-23,ISS,109342,1,0603PRMRCZZWM,,,273422.0,20230123.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-01-31,ISS,133735,1,0603PRMRCZZHO,,,273422.0,20230131.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-01-31,ISS,131084,11,0603PRMRCZZHO,,,273422.0,20230131.0,11.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-02-07,ISS,139660,8,0603PRMRCZZWM,,,273422.0,20230207.0,8.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-02-08,ISS,143051,1,0603PRMRCZZWM,,,273422.0,20230208.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-02-09,ISS,126963,1,0600PRMRCZZHO,,,273422.0,20230209.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-02-13,ISS,138757,2,0603PRMRCZZHO,,,273422.0,20230213.0,2.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
273422,2023-02-15,ISS,136586,1,0603WWMRCZZWM,,,273422.0,20230215.0,1.0,,TOILET PAPER,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
