source_file,page_number,supplier_code,supplier_name,transaction_date,transaction_type,reference,amount,additional_info,document_type,report_period,file_type,report_period_start,report_period_end,original_report_period,reference_normalized
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2024-06-29,INV,0001020242,345.0,231714,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1020242
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2024-06-29,INV,0001020243,1650.07,231414,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1020243
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2024-06-29,INV,0001020244,1450.06,231413,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1020244
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2024-06-29,INV,0001020245,6480.0,230696,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1020245
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2024-06-29,INV,0001020247,172.5,231407,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1020247
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2024-06-29,INV,0001020248,287.5,231268,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1020248
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2024-06-29,INV,0001020249,517.5,231397,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1020249
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2024-06-29,INV,0001020250,517.5,231398,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1020250
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2024-06-29,INV,0001020256,25381.02,231991,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1020256
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2024-06-29,INV,0001020259,5140.2,231990,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1020259
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,4,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2024-06-29,CHQ,44950,68376.4,777,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,44950
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-08-30,INV,0001018136,6001.0,32/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018136
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-08-30,INV,0001018137,7738.0,42/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018137
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-08-30,INV,0001018138,6001.0,38/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018138
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-08-30,INV,0001018139,2725.0,37/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018139
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-08-30,INV,0001018140,2725.0,35/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018140
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-08-30,INV,0001018141,6001.0,36/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018141
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-08-30,INV,0001018144,6001.0,33/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018144
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-08-30,INV,0001018145,8552.0,39/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018145
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-08-30,INV,0001018146,6733.0,34/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018146
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-08-30,INV,0001018147,6001.0,31/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018147
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-08-30,INV,0001018148,8552.0,40/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018148
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-08-30,INV,0001018149,6733.0,41/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018149
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-08-30,CHQ,37770,73763.0,777,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,37770
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-10-13,INV,0001018462,8552.0,44/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018462
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-10-13,INV,0001018463,2725.0,46/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018463
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-10-13,INV,0001018464,6733.0,51/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018464
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-10-13,INV,0001018465,3303.0,48/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018465
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-10-13,INV,0001018466,6733.0,54/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018466
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-10-13,INV,0001018467,6733.0,50/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018467
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-10-13,INV,0001018468,6733.0,53/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018468
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-10-13,INV,0001018469,6001.0,45/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018469
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-10-13,INV,0001018470,6733.0,47/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018470
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-10-13,INV,0001018471,6733.0,49/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018471
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-10-13,INV,0001018472,6733.0,52/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018472
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-10-13,INV,0001018473,6733.0,43/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018473
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-10-16,CHQ,38589,74445.0,777,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,38589
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-12-12,INV,0001018890,6733.0,66/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018890
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-12-12,INV,0001018891,6733.0,74/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018891
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-12-12,INV,0001018892,8552.0,72/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018892
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-12-12,INV,0001018893,3303.0,65/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018893
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-12-12,INV,0001018894,6733.0,73/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018894
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-12-12,INV,0001018895,6733.0,71/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018895
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-12-12,INV,0001018896,6733.0,70/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018896
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-12-12,INV,0001018897,6733.0,69/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018897
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-12-12,INV,0001018898,6733.0,68/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018898
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-12-12,INV,0001018899,8552.0,67/2023,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018899
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2023-12-12,CHQ,40117,67538.0,777,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,40117
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2024-01-25,INV,0001019206,6733.0,81/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1019206
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2024-01-25,INV,0001019207,6733.0,78/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1019207
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2024-01-25,INV,0001019208,6733.0,79/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1019208
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2024-01-25,INV,0001019209,3033.0,80/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1019209
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2024-01-25,INV,0001019210,6733.0,76/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1019210
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2024-01-25,INV,0001019211,6733.0,77/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1019211
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,5,404016,MAMOKOMANE FUNERAL PARLOUR,2024-01-25,INV,0001019212,6733.0,75/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1019212
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,6,404016,MAMOKOMANE FUNERAL PARLOUR,2024-01-25,CHQ,41350,43431.0,777,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,41350
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,6,404016,MAMOKOMANE FUNERAL PARLOUR,2024-05-31,INV,0001019851,6733.0,83/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1019851
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,6,404016,MAMOKOMANE FUNERAL PARLOUR,2024-05-31,INV,0001019852,3303.0,84/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1019852
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,6,404016,MAMOKOMANE FUNERAL PARLOUR,2024-05-31,INV,0001019853,6733.0,85/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1019853
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,6,404016,MAMOKOMANE FUNERAL PARLOUR,2024-05-31,INV,0001019854,6733.0,86/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1019854
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,6,404016,MAMOKOMANE FUNERAL PARLOUR,2024-05-31,INV,0001019855,3303.0,87/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1019855
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,6,404016,MAMOKOMANE FUNERAL PARLOUR,2024-05-31,INV,0001019856,3303.0,88/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1019856
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,6,404016,MAMOKOMANE FUNERAL PARLOUR,2024-05-31,INV,0001019857,3303.0,89/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1019857
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,6,404016,MAMOKOMANE FUNERAL PARLOUR,2024-05-31,INV,0001019858,6733.0,90/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1019858
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,6,404016,MAMOKOMANE FUNERAL PARLOUR,2024-05-31,INV,0001019859,6733.0,91/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1019859
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,6,404016,MAMOKOMANE FUNERAL PARLOUR,2024-05-31,INV,0001019860,8552.0,92/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1019860
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,6,404016,MAMOKOMANE FUNERAL PARLOUR,2024-05-31,INV,0001019861,6733.0,93/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1019861
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,6,404016,MAMOKOMANE FUNERAL PARLOUR,2024-05-31,CHQ,43901,62162.0,777,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,43901
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,6,404016,MAMOKOMANE FUNERAL PARLOUR,2024-06-25,INV,0001020133,6733.0,97/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1020133
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,6,404016,MAMOKOMANE FUNERAL PARLOUR,2024-06-25,INV,0001020134,6733.0,96/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1020134
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,6,404016,MAMOKOMANE FUNERAL PARLOUR,2024-06-25,INV,0001020135,3303.0,94/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1020135
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,6,404016,MAMOKOMANE FUNERAL PARLOUR,2024-06-25,INV,0001020136,6733.0,95/2024,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1020136
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,6,404016,MAMOKOMANE FUNERAL PARLOUR,2024-06-25,CHQ,44778,50434.0,777,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,44778
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,7,840062,BOITUMELO PADI BUSINESS SOLUTIONS (PTY) LTD,2023-07-03,INV,0001017922,5999.0,IN02,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1017922
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,7,840062,BOITUMELO PADI BUSINESS SOLUTIONS (PTY) LTD,2023-09-02,INV,0001018168,57678.87,BP14082/10,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018168
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,7,840062,BOITUMELO PADI BUSINESS SOLUTIONS (PTY) LTD,2023-09-02,CHQ,37752,57678.87,777,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,37752
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,7,840062,BOITUMELO PADI BUSINESS SOLUTIONS (PTY) LTD,2023-09-29,INV,0001018326,306600.0,ELECT-02,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018326
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,7,840062,BOITUMELO PADI BUSINESS SOLUTIONS (PTY) LTD,2023-09-29,CHQ,38469,306600.0,777,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,38469
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,7,840062,BOITUMELO PADI BUSINESS SOLUTIONS (PTY) LTD,2023-10-13,INV,0001018419,57747.4,BP-08,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018419
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,7,840062,BOITUMELO PADI BUSINESS SOLUTIONS (PTY) LTD,2023-10-13,CHQ,38615,57747.4,777,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,38615
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,7,840062,BOITUMELO PADI BUSINESS SOLUTIONS (PTY) LTD,2023-11-07,INV,0001018584,20997.77,MEU-01,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018584
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,7,840062,BOITUMELO PADI BUSINESS SOLUTIONS (PTY) LTD,2023-11-07,CHQ,39142,20997.77,777,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,39142
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,8,899648,SAMBA SOLUTIONS/NHLAMULO (K2023774256 (S.A)PTY LTD,2023-08-31,CHQ,37836,2179825.0,777,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,37836
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,8,899648,SAMBA SOLUTIONS/NHLAMULO (K2023774256 (S.A)PTY LTD,2023-09-08,INV,0001018192,211600.0,03-2022/23,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018192
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,8,899648,SAMBA SOLUTIONS/NHLAMULO (K2023774256 (S.A)PTY LTD,2023-09-08,CHQ,39081,201555.5,777,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,39081
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,8,899648,SAMBA SOLUTIONS/NHLAMULO (K2023774256 (S.A)PTY LTD,2023-09-08,CHQ,44760,211600.0,777,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,44760
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,8,899648,SAMBA SOLUTIONS/NHLAMULO (K2023774256 (S.A)PTY LTD,2023-09-14,CN,0001018219,-211600.0,03-2022/23,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1018219
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,8,899648,SAMBA SOLUTIONS/NHLAMULO (K2023774256 (S.A)PTY LTD,2024-06-07,DN,0001019916,211600.0,03-2022/23A,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1019916
2-HR185 - Transactions per Supplier - 202307 - 202406.pdf,8,899648,SAMBA SOLUTIONS/NHLAMULO (K2023774256 (S.A)PTY LTD,2024-06-21,INV,0001020028,575000.0,01-2023/24,HR185_transaction,2023-07-01,PDF,2023-07-01,2024-06-30,202307-202406,1020028
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,1,100536,CONQUEST CHEMICALS,2024-10-21,INV,0001020561,1980.0,IN210496,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020561
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,1,100536,CONQUEST CHEMICALS,2024-10-21,CHQ,47867,1980.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,47867
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,1,100536,CONQUEST CHEMICALS,2025-06-30,INV,0001022032,1182.0,IN220405,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1022032
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,1,100536,CONQUEST CHEMICALS,2025-06-30,CHQ,55279,17528.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,55279
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,2,102652,KLERKSDORP RECORD,2024-07-04,INV,0001020276,27627.6,30042024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020276
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,2,102652,KLERKSDORP RECORD,2024-07-04,CHQ,44983,27627.6,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,44983
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,2,102652,KLERKSDORP RECORD,2024-07-08,INV,0001020290,11040.0,20240705,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020290
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,2,102652,KLERKSDORP RECORD,2024-07-08,CHQ,44984,11040.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,44984
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,2,102652,KLERKSDORP RECORD,2024-07-09,INV,0001020301,21252.0,07122023,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020301
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,2,102652,KLERKSDORP RECORD,2024-07-09,CHQ,45026,67592.4,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,45026
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,2,102652,KLERKSDORP RECORD,2024-07-10,INV,0001020302,7792.4,02292024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020302
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,2,102652,KLERKSDORP RECORD,2024-07-10,INV,0001020303,7084.0,0507202.,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020303
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,2,102652,KLERKSDORP RECORD,2024-07-10,INV,0001020304,10212.0,07092023,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020304
