supplier,supplier_name,grn_no,date,supp_own_ref,voucher,cheque_no,document_type,store_no,item_no,uom_code,quantity,nett_grn_amt,description,return_qty,inv_no,fin_period,order_no,sheet_name,source_file,file_type,inv_no_normalized,voucher_normalized
403070,REABETSWE BOPHELO TRADING ENTERPRISE,32963,2025-04-16,RB3/25/HSL,INVI008047,53700,N,DIRECT,R221702,EACH,1.0,421837.25,REPAIR STREETLIGHTS,0,1021536,202504,1027346,HR995grn,HR995grn.xlsx,xlsx,1021536,INVI008047
403070,REABETSWE BOPHELO TRADING ENTERPRISE,33079,2025-05-09,239 PH,INVI008047,53700,N,DIRECT,B000001201,HOUR,10.0,92000.0,BUSHCUTTER,0,1021649,202505,1027268,HR995grn,HR995grn.xlsx,xlsx,1021649,INVI008047
403070,REABETSWE BOPHELO TRADING ENTERPRISE,33080,2025-05-09,238 PH,INVI008047,53700,N,DIRECT,PLANT HIRE,EACH,1.0,368000.0,PLANT AND EQUIPMENT HIRE,0,1021650,202505,1027489,HR995grn,HR995grn.xlsx,xlsx,1021650,INVI008047
403070,REABETSWE BOPHELO TRADING ENTERPRISE,33362,2025-06-23,RB1/25/HSL,INVI008248,55315,N,DIRECT,REP & MAIN,EACH,1.0,631154.5,repair and maintanance,0,1021928,202506,1027801,HR995grn,HR995grn.xlsx,xlsx,1021928,INVI008248
403070,REABETSWE BOPHELO TRADING ENTERPRISE,33363,2025-06-23,RB2/25/HSL,INVI008248,55315,N,DIRECT,REP & MAIN,EACH,1.0,339589.25,repair and maintanance,0,1021929,202506,1027799,HR995grn,HR995grn.xlsx,xlsx,1021929,INVI008248
403070,REABETSWE BOPHELO TRADING ENTERPRISE,33499,2025-07-01,241 PH,INVI008323,56233,N,DIRECT,163848,HOUR,160.0,64400.0,MECHANICAL,0,1022070,202506,1027420,HR995grn,HR995grn.xlsx,xlsx,1022070,INVI008323
403070,REABETSWE BOPHELO TRADING ENTERPRISE,33499,2025-07-01,241 PH,INVI008323,56233,N,DIRECT,167226,HOUR,160.0,73600.0,HIRE OF WATER TANKER,0,1022070,202506,1027420,HR995grn,HR995grn.xlsx,xlsx,1022070,INVI008323
403070,REABETSWE BOPHELO TRADING ENTERPRISE,33499,2025-07-01,241 PH,INVI008323,56233,N,DIRECT,223646,HOUR,160.0,103040.0,HIRE,0,1022070,202506,1027420,HR995grn,HR995grn.xlsx,xlsx,1022070,INVI008323
403070,REABETSWE BOPHELO TRADING ENTERPRISE,33499,2025-07-01,241 PH,INVI008323,56233,N,DIRECT,269086,HOUR,160.0,331200.0,PLANT HIRE,0,1022070,202506,1027420,HR995grn,HR995grn.xlsx,xlsx,1022070,INVI008323
403070,REABETSWE BOPHELO TRADING ENTERPRISE,33499,2025-07-01,241 PH,INVI008323,56233,N,DIRECT,273943,HOUR,160.0,441600.0,PAVING,0,1022070,202506,1027420,HR995grn,HR995grn.xlsx,xlsx,1022070,INVI008323
403070,REABETSWE BOPHELO TRADING ENTERPRISE,33499,2025-07-01,241 PH,INVI008323,56233,N,DIRECT,H000007062,HOUR,160.0,73600.0,HIRE OF SMOOTH ROLLER,0,1022070,202506,1027420,HR995grn,HR995grn.xlsx,xlsx,1022070,INVI008323
403070,REABETSWE BOPHELO TRADING ENTERPRISE,33660,2025-07-10,240 PH,INVI008358,55316,N,DIRECT,B000001201,EACH,10.0,92000.0,BUSHCUTTER,0,1022252,202506,1027263,HR995grn,HR995grn.xlsx,xlsx,1022252,INVI008358
403072,KHABOKEDI WASTE MANAGEMENT (PTY) LTD,32383,2025-01-07,INV0002187,INVI007824,50679,N,DIRECT,H000007000,HOUR,8.0,69920.0,HIRING OF TLB,0,1020973,202501,1026442,HR995grn,HR995grn.xlsx,xlsx,1020973,INVI007824
403072,KHABOKEDI WASTE MANAGEMENT (PTY) LTD,32644,2025-02-13,INV0002273,INVI007941,51575,N,DIRECT,H000007000,EACH,1.0,82800.0,HIRING OF TLB,0,1021217,202502,1026624,HR995grn,HR995grn.xlsx,xlsx,1021217,INVI007941
403072,KHABOKEDI WASTE MANAGEMENT (PTY) LTD,32888,2025-04-09,INV0002340,INVI008042,52718,N,DIRECT,H000007000,HOUR,8.0,82800.0,HIRING OF TLB,0,1021458,202504,1027139,HR995grn,HR995grn.xlsx,xlsx,1021458,INVI008042
403072,KHABOKEDI WASTE MANAGEMENT (PTY) LTD,32996,2025-04-25,INV0002402,INVI008083,53658,N,DIRECT,269086,HOUR,8.0,92000.0,PLANT HIRE,0,1021569,202504,1027223,HR995grn,HR995grn.xlsx,xlsx,1021569,INVI008083
403072,KHABOKEDI WASTE MANAGEMENT (PTY) LTD,33302,2025-06-12,INV0002463,INVI008212,55317,N,DIRECT,167226,HOUR,8.0,80960.0,HIRE OF WATER TANKER,0,1021864,202506,1027210,HR995grn,HR995grn.xlsx,xlsx,1021864,INVI008212
403072,KHABOKEDI WASTE MANAGEMENT (PTY) LTD,33302,2025-06-12,INV0002463,INVI008212,55317,N,DIRECT,H000007000,HOUR,8.0,82800.0,HIRING OF TLB,0,1021864,202506,1027210,HR995grn,HR995grn.xlsx,xlsx,1021864,INVI008212
403072,KHABOKEDI WASTE MANAGEMENT (PTY) LTD,33302,2025-06-12,INV0002463,INVI008212,55317,N,DIRECT,H000007032,HOUR,8.0,184000.0,HIRING OF A GRADER,0,1021864,202506,1027210,HR995grn,HR995grn.xlsx,xlsx,1021864,INVI008212
403072,KHABOKEDI WASTE MANAGEMENT (PTY) LTD,33302,2025-06-12,INV0002463,INVI008212,55317,N,DIRECT,H000007036,HOUR,8.0,202400.0,HIRING OF A TIPPER TRUCK,0,1021864,202506,1027210,HR995grn,HR995grn.xlsx,xlsx,1021864,INVI008212
403072,KHABOKEDI WASTE MANAGEMENT (PTY) LTD,33302,2025-06-12,INV0002463,INVI008212,55317,N,DIRECT,H000007062,HOUR,8.0,73600.0,HIRE OF SMOOTH ROLLER,0,1021864,202506,1027210,HR995grn,HR995grn.xlsx,xlsx,1021864,INVI008212
403076,RIO HOTEL CASINO AND CONVENTION,29986,2023-11-15,MAT080923,INVI006752,39217,N,DIRECT,C000002033,EACH,1.0,56000.0,CATERING,0,1018632,202311,1023786,HR995grn,HR995grn.xlsx,xlsx,1018632,INVI006752
403076,RIO HOTEL CASINO AND CONVENTION,30104,2023-12-05,135884/57373,INVI006818,40008,N,DIRECT,C000002033,EACH,1.0,29250.0,CATERING,0,1018743,202312,1023862,HR995grn,HR995grn.xlsx,xlsx,1018743,INVI006818
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,26339,2022-08-11,2015,INVI005295,28615,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1014983,202207,1019277,HR995grn,HR995grn.xlsx,xlsx,1014983,INVI005295
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,26340,2022-08-11,2018,INVI005295,28615,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1014984,202207,1019282,HR995grn,HR995grn.xlsx,xlsx,1014984,INVI005295
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,26341,2022-08-11,2016,INVI005295,28615,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1014985,202207,1019279,HR995grn,HR995grn.xlsx,xlsx,1014985,INVI005295
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,26342,2022-08-11,2019,INVI005295,28615,N,DIRECT,130358,EACH,1.0,2725.0,PAUPER FUNERAL,0,1014986,202207,1019284,HR995grn,HR995grn.xlsx,xlsx,1014986,INVI005295
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,26343,2022-08-11,2017,INVI005295,28615,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1014987,202207,1019280,HR995grn,HR995grn.xlsx,xlsx,1014987,INVI005295
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,26711,2022-10-03,2052,INVI005448,30044,N,DIRECT,130358,EACH,1.0,2725.0,PAUPER FUNERAL,0,1015355,202209,1019684,HR995grn,HR995grn.xlsx,xlsx,1015355,INVI005448
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,26712,2022-10-03,2053,INVI005448,30044,N,DIRECT,130358,EACH,1.0,2725.0,PAUPER FUNERAL,0,1015356,202209,1019682,HR995grn,HR995grn.xlsx,xlsx,1015356,INVI005448
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,26713,2022-10-04,2051,INVI005448,30044,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1015357,202209,1019584,HR995grn,HR995grn.xlsx,xlsx,1015357,INVI005448
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,26714,2022-10-04,2054,INVI005448,30044,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1015358,202209,1019799,HR995grn,HR995grn.xlsx,xlsx,1015358,INVI005448
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,26716,2022-10-04,2050,INVI005448,30044,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1015359,202209,1019480,HR995grn,HR995grn.xlsx,xlsx,1015359,INVI005448
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,26717,2022-10-04,2055,INVI005448,30044,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1015360,202209,1019796,HR995grn,HR995grn.xlsx,xlsx,1015360,INVI005448
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,26900,2022-10-20,2060,INVI005448,30044,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1015535,202210,1019853,HR995grn,HR995grn.xlsx,xlsx,1015535,INVI005448
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,26901,2022-10-20,2061,INVI005448,30044,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1015536,202210,1020032,HR995grn,HR995grn.xlsx,xlsx,1015536,INVI005448
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,26902,2022-10-20,2062,INVI005448,30044,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1015537,202210,1020034,HR995grn,HR995grn.xlsx,xlsx,1015537,INVI005448
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,26903,2022-10-20,2063,INVI005448,30044,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1015538,202210,1020118,HR995grn,HR995grn.xlsx,xlsx,1015538,INVI005448
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,27297,2022-11-24,2074,INVI005679,30816,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1015918,202211,1020546,HR995grn,HR995grn.xlsx,xlsx,1015918,INVI005679
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,27298,2022-11-24,2076,INVI005679,30816,N,DIRECT,130358,EACH,1.0,2725.0,PAUPER FUNERAL,0,1015919,202211,1020431,HR995grn,HR995grn.xlsx,xlsx,1015919,INVI005679
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,27299,2022-11-24,2075,INVI005679,30816,N,DIRECT,130358,EACH,1.0,2725.0,PAUPER FUNERAL,0,1015920,202211,1020430,HR995grn,HR995grn.xlsx,xlsx,1015920,INVI005679
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,27300,2022-11-24,2073,INVI005679,30816,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1015922,202211,1020397,HR995grn,HR995grn.xlsx,xlsx,1015922,INVI005679
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,27301,2022-11-24,2072,INVI005679,30816,N,DIRECT,130358,EACH,1.0,2725.0,PAUPER FUNERAL,0,1015923,202211,1020246,HR995grn,HR995grn.xlsx,xlsx,1015923,INVI005679
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,27302,2022-11-24,2071,INVI005679,30816,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1015924,202211,1020247,HR995grn,HR995grn.xlsx,xlsx,1015924,INVI005679
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,27304,2022-11-24,2070,INVI005679,30816,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1015925,202211,1020248,HR995grn,HR995grn.xlsx,xlsx,1015925,INVI005679
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,27305,2022-11-24,2077,INVI005679,30816,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1015926,202211,1020432,HR995grn,HR995grn.xlsx,xlsx,1015926,INVI005679
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,27888,2023-02-08,2096,INVI005915,32848,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1016498,202302,1021149,HR995grn,HR995grn.xlsx,xlsx,1016498,INVI005915
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,27889,2023-02-08,2092,INVI005915,32848,N,DIRECT,130358,EACH,1.0,2725.0,PAUPER FUNERAL,0,1016499,202302,1020893,HR995grn,HR995grn.xlsx,xlsx,1016499,INVI005915
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,27890,2023-02-08,2091,INVI005915,32848,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1016500,202302,1020798,HR995grn,HR995grn.xlsx,xlsx,1016500,INVI005915
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,27891,2023-02-08,2094,INVI005915,32848,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1016501,202302,1021102,HR995grn,HR995grn.xlsx,xlsx,1016501,INVI005915
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,27892,2023-02-08,2095,INVI005915,32848,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1016502,202302,1021108,HR995grn,HR995grn.xlsx,xlsx,1016502,INVI005915
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,27893,2023-02-08,2093,INVI005915,32848,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1016503,202302,1020978,HR995grn,HR995grn.xlsx,xlsx,1016503,INVI005915
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,28118,2023-03-08,2105,INVI005998,33552,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1016753,202303,1021481,HR995grn,HR995grn.xlsx,xlsx,1016753,INVI005998
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,28119,2023-03-08,2103,INVI005998,33552,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1016754,202303,1021396,HR995grn,HR995grn.xlsx,xlsx,1016754,INVI005998
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,28120,2023-03-08,2102,INVI005998,33552,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1016755,202303,1021398,HR995grn,HR995grn.xlsx,xlsx,1016755,INVI005998
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,28121,2023-03-08,2104,INVI005998,33552,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1016757,202303,1021399,HR995grn,HR995grn.xlsx,xlsx,1016757,INVI005998
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,28122,2023-03-08,2101,INVI005998,33552,N,DIRECT,130358,EACH,1.0,2725.0,PAUPER FUNERAL,0,1016758,202303,1021421,HR995grn,HR995grn.xlsx,xlsx,1016758,INVI005998
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,28123,2023-03-08,2106,INVI005998,33552,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1016759,202303,1021480,HR995grn,HR995grn.xlsx,xlsx,1016759,INVI005998
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,28670,2023-05-12,2150,INVI006240,35033,N,DIRECT,130358,EACH,1.0,2725.0,PAUPER FUNERAL,0,1017304,202305,1021551,HR995grn,HR995grn.xlsx,xlsx,1017304,INVI006240
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,28671,2023-05-12,2151,INVI006240,35033,N,DIRECT,130358,EACH,1.0,2725.0,PAUPER FUNERAL,0,1017305,202305,1021552,HR995grn,HR995grn.xlsx,xlsx,1017305,INVI006240
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,28672,2023-05-12,2152,INVI006240,35033,N,DIRECT,130358,EACH,1.0,2725.0,PAUPER FUNERAL,0,1017306,202305,1021637,HR995grn,HR995grn.xlsx,xlsx,1017306,INVI006240
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,28673,2023-05-12,2153,INVI006240,35033,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1017307,202305,1021645,HR995grn,HR995grn.xlsx,xlsx,1017307,INVI006240
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,28674,2023-05-12,2154,INVI006240,35033,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1017308,202305,1022125,HR995grn,HR995grn.xlsx,xlsx,1017308,INVI006240
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,28675,2023-05-12,2155,INVI006240,35033,N,DIRECT,130358,EACH,1.0,3484.0,PAUPER FUNERAL,0,1017309,202305,1022126,HR995grn,HR995grn.xlsx,xlsx,1017309,INVI006240
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,28879,2023-05-29,2176,INVI006313,35726,N,DIRECT,130358,EACH,1.0,2725.0,PAUPER FUNERAL,0,1017508,202305,1022321,HR995grn,HR995grn.xlsx,xlsx,1017508,INVI006313
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,28880,2023-05-29,2175,INVI006313,35726,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1017509,202305,1022200,HR995grn,HR995grn.xlsx,xlsx,1017509,INVI006313
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,28881,2023-05-29,2174,INVI006313,35726,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1017510,202305,1022313,HR995grn,HR995grn.xlsx,xlsx,1017510,INVI006313
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,28882,2023-05-29,2177,INVI006313,35726,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1017511,202305,1022352,HR995grn,HR995grn.xlsx,xlsx,1017511,INVI006313
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,28884,2023-05-29,2173,INVI006313,35726,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1017512,202305,1022306,HR995grn,HR995grn.xlsx,xlsx,1017512,INVI006313
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,28885,2023-05-29,2172,INVI006313,35726,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1017514,202305,1022312,HR995grn,HR995grn.xlsx,xlsx,1017514,INVI006313
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,28886,2023-05-29,2171,INVI006313,35726,N,DIRECT,130358,EACH,1.0,2725.0,PAUPER FUNERAL,0,1017515,202305,1022201,HR995grn,HR995grn.xlsx,xlsx,1017515,INVI006313
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,29338,2023-08-15,2203,INVI006493,37769,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1017990,202308,1022774,HR995grn,HR995grn.xlsx,xlsx,1017990,INVI006493
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,29339,2023-08-15,2204,INVI006493,37769,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1017991,202308,1022775,HR995grn,HR995grn.xlsx,xlsx,1017991,INVI006493
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,29340,2023-08-15,2205,INVI006493,37769,N,DIRECT,130358,EACH,1.0,6001.0,PAUPER FUNERAL,0,1017992,202308,1022776,HR995grn,HR995grn.xlsx,xlsx,1017992,INVI006493
403081,REMMOGO RETLOTLEGEILE HOLDINGS AND TRADINGS(PTY)LT,29341,2023-08-15,2206,INVI006493,37769,N,DIRECT,130358,EACH,1.0,2725.0,PAUPER FUNERAL,0,1017993,202308,1022777,HR995grn,HR995grn.xlsx,xlsx,1017993,INVI006493
